,pdb_id,num_interface,status
24781,2xze,3,Current
24782,2xzi,1,Current
24783,2xzj,1,Current
24784,2xzk,1,Current
24785,2xzq,2,Current
24786,2xzs,1,Current
24787,2xzt,8,Current
24788,2xzw,13,Current
24789,2y00,1,Current
24790,2y01,1,Current
24791,2y02,1,Current
24792,2y03,1,Current
24793,2y04,1,Current
24794,2y05,2,Current
24795,2y06,2,Current
24796,2y07,1,Current
24797,2y08,1,Current
24798,2y0b,8,Current
24799,2y0c,4,Current
24800,2y0d,4,Current
24801,2y0e,4,Current
24802,2y0f,3,Current
24803,2y0i,1,Current
24804,2y0j,1,Current
24805,2y0m,1,Current
24806,2y0n,16,Current
24807,2y0p,3,Current
24808,2y0q,4,Current
24809,2y0s,42,Current
24810,2y0t,1,Current
24811,2y1c,1,Current
24812,2y1d,1,Current
24813,2y1e,1,Current
24814,2y1f,1,Current
24815,2y1g,1,Current
24816,2y1h,1,Current
24817,2y1l,8,Current
24818,2y1m,6,Current
24819,2y1n,3,Current
24820,2y1r,23,Current
24821,2y1t,7,Current
24822,2y1v,1,Current
24823,2y1w,3,Current
24824,2y1x,3,Current
24825,2y1z,1,Current
24826,2y20,4,Current
24827,2y21,9,Current
24828,2y22,3,Current
24829,2y25,2,Current
24830,2y26,35,Current
24831,2y27,1,Current
24832,2y2b,1,Current
24833,2y2e,1,Current
24834,2y2g,1,Current
24835,2y2h,1,Current
24836,2y2l,1,Current
24837,2y2q,1,Current
24838,2y2u,1,Current
24839,2y2v,1,Current
24840,2y2w,8,Current
24841,2y2x,1,Current
24842,2y30,1,Current
24843,2y31,1,Current
24844,2y32,6,Current
24845,2y36,2,Current
24846,2y3a,1,Current
24847,2y3d,1,Current
24848,2y3e,1,Current
24849,2y3g,2,Current
24850,2y3h,3,Current
24851,2y3j,7,Current
24852,2y3k,6,Current
24853,2y3l,2,Current
24854,2y3m,1,Current
24855,2y3n,3,Current
24856,2y3p,1,Current
24857,2y3q,22,Current
24858,2y3r,4,Current
24859,2y3s,1,Current
24860,2y3v,2,Current
24861,2y3w,2,Current
24862,2y3x,2,Current
24863,2y3y,4,Current
24864,2y40,1,Current
24865,2y41,1,Current
24866,2y42,3,Current
24867,2y43,1,Current
24868,2y46,2,Current
24869,2y48,2,Current
24870,2y4a,2,Current
24871,2y4d,1,Current
24872,2y4e,1,Current
24873,2y4f,1,Current
24874,2y4g,1,Current
24875,2y4i,1,Current
24876,2y4j,1,Current
24877,2y4k,1,Current
24878,2y4l,1,Current
24879,2y4m,1,Current
24880,2y4n,1,Current
24881,2y4o,1,Current
24882,2y4p,3,Current
24883,2y4r,1,Current
24884,2y4t,1,Current
24885,2y4v,1,Current
24886,2y4y,3,Current
24887,2y51,1,Current
24888,2y52,1,Current
24889,2y53,1,Current
24890,2y54,5,Current
24891,2y55,2,Current
24892,2y56,5,Current
24893,2y57,5,Current
24894,2y58,5,Current
24895,2y59,2,Current
24896,2y5b,2,Current
24897,2y5c,1,Current
24898,2y5d,1,Current
24899,2y5f,1,Current
24900,2y5g,1,Current
24901,2y5h,1,Current
24902,2y5i,5,Current
24903,2y5k,6,Current
24904,2y5l,12,Current
24905,2y5m,3,Current
24906,2y5n,1,Current
24907,2y5p,3,Current
24908,2y5s,1,Current
24909,2y5t,6,Current
24910,2y5w,1,Current
24911,2y5y,1,Current
24912,2y5z,2,Current
24913,2y65,8,Current
24914,2y69,50,Current
24915,2y6e,9,Current
24916,2y6n,3,Current
24917,2y6p,2,Current
24918,2y6q,2,Current
24919,2y6r,3,Current
24920,2y6s,7,Current
24921,2y6t,10,Current
24922,2y6v,2,Current
24923,2y6w,1,Current
24924,2y70,3,Current
24925,2y72,1,Current
24926,2y73,1,Current
24927,2y74,1,Current
24928,2y75,12,Current
24929,2y79,1,Current
24930,2y7a,3,Current
24931,2y7c,6,Current
24932,2y7d,4,Current
24933,2y7e,1,Current
24934,2y7f,4,Current
24935,2y7g,1,Current
24936,2y7h,3,Current
24937,2y7i,1,Current
24938,2y7j,4,Current
24939,2y7k,3,Current
24940,2y7l,1,Current
24941,2y7q,3,Current
24942,2y7r,9,Current
24943,2y7s,1,Current
24944,2y7w,3,Current
24945,2y7x,1,Current
24946,2y7y,5,Current
24947,2y7z,1,Current
24948,2y80,1,Current
24949,2y81,1,Current
24950,2y82,1,Current
24951,2y83,9,Current
24952,2y84,9,Current
24953,2y85,2,Current
24954,2y8c,3,Current
24955,2y8e,1,Current
24956,2y8f,3,Current
24957,2y8g,1,Current
24958,2y8h,1,Current
24959,2y8l,3,Current
24960,2y8n,3,Current
24961,2y8o,1,Current
24962,2y8p,1,Current
24963,2y8q,3,Current
24964,2y8r,5,Current
24965,2y8s,3,Current
24966,2y8t,3,Current
24967,2y8u,1,Current
24968,2y8v,6,Current
24969,2y91,1,Current
24970,2y93,1,Current
24971,2y96,1,Current
24972,2y99,1,Current
24973,2y9h,3,Current
24974,2y9j,24,Current
24975,2y9k,15,Current
24976,2y9m,1,Current
24977,2y9p,1,Current
24978,2y9q,1,Current
24979,2y9w,3,Current
24980,2y9x,12,Current
24981,2y9y,1,Current
24982,2y9z,1,Current
24983,2ya3,3,Current
24984,2ya4,1,Current
24985,2ya5,1,Current
24986,2ya6,1,Current
24987,2ya7,2,Current
24988,2ya8,1,Current
24989,2ya9,1,Current
24990,2yaa,1,Current
24991,2yab,1,Current
24992,2yad,8,Current
24993,2yaj,3,Current
24994,2yal,1,Current
24995,2yan,1,Current
24996,2yau,1,Current
24997,2yav,7,Current
24998,2yaw,7,Current
24999,2yax,7,Current
25000,2yaz,3,Current
25001,2yb0,3,Current
25002,2yb5,1,Current
25003,2yb7,1,Current
25004,2yb8,1,Current
25005,2yba,3,Current
25006,2ybb,86,Current
25007,2ybf,1,Current
25008,2ybg,2,Current
25009,2ybk,1,Current
25010,2ybp,2,Current
25011,2ybr,8,Current
25012,2ybs,2,Current
25013,2ybt,6,Current
25014,2ybu,6,Current
25015,2ybv,40,Current
25016,2ybx,1,Current
25017,2yc1,7,Current
25018,2yc2,3,Current
25019,2yc4,3,Current
25020,2ycb,1,Current
25021,2yce,15,Current
25022,2ych,1,Current
25023,2ycl,1,Current
25024,2ycn,1,Current
25025,2ycp,6,Current
25026,2yct,1,Current
25027,2ycw,1,Current
25028,2ycx,1,Current
25029,2ycy,1,Current
25030,2ycz,1,Current
25031,2yd7,1,Current
25032,2yda,1,Current
25033,2ydj,1,Current
25034,2ydp,2,Current
25035,2ydq,1,Current
25036,2ydr,1,Current
25037,2ydw,1,Current
25038,2ydx,3,Current
25039,2yek,2,Current
25040,2yem,1,Current
25041,2yep,8,Current
25042,2yeq,1,Current
25043,2yes,1,Current
25044,2yet,1,Current
25045,2yeu,6,Current
25046,2yev,5,Current
25047,2yew,19,Current
25048,2yey,22,Current
25049,2yez,2,Current
25050,2yf2,7,Current
25051,2yf3,6,Current
25052,2yf4,6,Current
25053,2yfa,1,Current
25054,2yfb,1,Current
25055,2yfc,2,Current
25056,2yfd,3,Current
25057,2yfe,1,Current
25058,2yfh,12,Current
25059,2yfi,24,Current
25060,2yfj,24,Current
25061,2yfl,24,Current
25062,2yfq,1,Current
25063,2yfv,3,Current
25064,2yfw,8,Current
25065,2yg1,1,Current
25066,2yg2,1,Current
25067,2yg3,1,Current
25068,2yg4,1,Current
25069,2yg6,1,Current
25070,2yg8,1,Current
25071,2yg9,1,Current
25072,2ygb,3,Current
25073,2ygc,3,Current
25074,2ygd,54,Current
25075,2ygg,1,Current
25076,2ygk,1,Current
25077,2ygm,1,Current
25078,2ygu,4,Current
25079,2ygv,9,Current
25080,2ygw,1,Current
25081,2ygx,3,Current
25082,2ygy,4,Current
25083,2yh2,6,Current
25084,2yh6,2,Current
25085,2yh9,3,Current
25086,2yhe,5,Current
25087,2yhf,8,Current
25088,2yhi,6,Current
25089,2yhk,1,Current
25090,2yhm,10,Current
25091,2yhn,1,Current
25092,2yho,8,Current
25093,2yht,12,Current
25094,2yhu,6,Current
25095,2yi8,7,Current
25096,2yi9,7,Current
25097,2yia,10,Current
25098,2yib,5,Current
25099,2yic,3,Current
25100,2yid,2,Current
25101,2yig,1,Current
25102,2yii,6,Current
25103,2yij,1,Current
25104,2yil,3,Current
25105,2yim,3,Current
25106,2yin,3,Current
25107,2yio,1,Current
25108,2yip,3,Current
25109,2yiu,9,Current
25110,2yiz,4,Current
25111,2yj0,8,Current
25112,2yj1,3,Current
25113,2yj4,1,Current
25114,2yj5,1,Current
25115,2yj6,1,Current
25116,2yj7,1,Current
25117,2yja,1,Current
25118,2yjd,3,Current
25119,2yje,4,Current
25120,2yjf,5,Current
25121,2yjg,1,Current
25122,2yjj,30,Current
25123,2yjk,30,Current
25124,2yjl,2,Current
25125,2yjn,1,Current
25126,2yjp,2,Current
25127,2yjq,1,Current
25128,2yjt,4,Current
25129,2yjv,19,Current
25130,2yjz,5,Current
25131,2yk1,1,Current
25132,2yk3,3,Current
25133,2yka,1,Current
25134,2ykh,1,Current
25135,2ykl,1,Current
25136,2ykm,1,Current
25137,2ykn,1,Current
25138,2yko,3,Current
25139,2ykp,3,Current
25140,2ykq,3,Current
25141,2ykr,11,Current
25142,2yks,11,Current
25143,2ykt,1,Current
25144,2yku,2,Current
25145,2ykv,2,Current
25146,2ykx,2,Current
25147,2yky,2,Current
25148,2yl5,2,Current
25149,2yl9,2,Current
25150,2yla,2,Current
25151,2ylb,6,Current
25152,2yle,1,Current
25153,2ylk,3,Current
25154,2yly,1,Current
25155,2ym9,5,Current
25156,2yma,1,Current
25157,2ymb,4,Current
25158,2ymd,19,Current
25159,2yme,11,Current
25160,2ymj,1,Current
25161,2yml,1,Current
25162,2ymm,2,Current
25163,2ymn,3,Current
25164,2ymp,1,Current
25165,2ymq,1,Current
25166,2yms,4,Current
25167,2ymt,1,Current
25168,2ymu,1,Current
25169,2ymw,1,Current
25170,2ymx,1,Current
25171,2ymy,1,Current
25172,2ymz,9,Current
25173,2yn1,1,Current
25174,2yn3,3,Current
25175,2yn4,1,Current
25176,2yn5,1,Current
25177,2yn6,5,Current
25178,2yn7,1,Current
25179,2yn8,1,Current
25180,2yn9,1,Current
25181,2yna,1,Current
25182,2ynb,1,Current
25183,2ync,2,Current
25184,2ynd,1,Current
25185,2yne,1,Current
25186,2ynf,1,Current
25187,2yng,1,Current
25188,2ynh,1,Current
25189,2yni,1,Current
25190,2ynj,21,Current
25191,2ynm,6,Current
25192,2yno,1,Current
25193,2ynq,4,Current
25194,2ynr,2,Current
25195,2yns,2,Current
25196,2ynt,3,Current
25197,2ynu,1,Current
25198,2ynv,1,Current
25199,2ynw,1,Current
25200,2ynx,1,Current
25201,2yny,3,Current
25202,2ynz,3,Current
25203,2yo1,3,Current
25204,2yo3,3,Current
25205,2yoa,1,Current
25206,2yob,1,Current
25207,2yoc,1,Current
25208,2yoe,11,Current
25209,2yof,2,Current
25210,2yog,1,Current
25211,2yoh,1,Current
25212,2yoi,1,Current
25213,2yoj,1,Current
25214,2yoo,2,Current
25215,2yop,2,Current
25216,2yoq,2,Current
25217,2yor,1,Current
25218,2yow,1,Current
25219,2yox,1,Current
25220,2yoy,1,Current
25221,2yp1,3,Current
25222,2yp6,3,Current
25223,2ypa,4,Current
25224,2ypb,1,Current
25225,2ypd,1,Current
25226,2ypg,15,Current
25227,2ypi,1,Current
25228,2ypk,2,Current
25229,2ypl,5,Current
25230,2ypo,1,Current
25231,2ypp,1,Current
25232,2ypq,1,Current
25233,2ypr,1,Current
25234,2yps,4,Current
25235,2ypt,3,Current
25236,2ypu,1,Current
25237,2ypv,3,Current
25238,2ypw,14,Current
25239,2ypy,10,Current
25240,2ypz,10,Current
25241,2yq1,4,Current
25242,2yq2,1,Current
25243,2yq3,1,Current
25244,2yq4,4,Current
25245,2yq5,4,Current
25246,2yq6,1,Current
25247,2yq7,1,Current
25248,2yq8,1,Current
25249,2yqh,1,Current
25250,2yqu,1,Current
25251,2yqy,1,Current
25252,2yqz,1,Current
25253,2yr0,1,Current
25254,2yr1,1,Current
25255,2yr4,1,Current
25256,2yr5,1,Current
25257,2yr6,1,Current
25258,2yrf,1,Current
25259,2yri,1,Current
25260,2yrr,1,Current
25261,2yrs,9,Current
25262,2ys5,1,Current
25263,2yss,3,Current
25264,2ysu,1,Current
25265,2ysw,1,Current
25266,2ytz,1,Current
25267,2yu7,1,Current
25268,2yu9,15,Current
25269,2yv3,1,Current
25270,2yv9,1,Current
25271,2yva,1,Current
25272,2yvc,6,Current
25273,2yve,1,Current
25274,2yvh,2,Current
25275,2yvj,2,Current
25276,2yvk,2,Current
25277,2yvl,4,Current
25278,2yvr,1,Current
25279,2yvs,1,Current
25280,2yvu,1,Current
25281,2yvx,3,Current
25282,2yvz,1,Current
25283,2yw3,9,Current
25284,2yw6,3,Current
25285,2yw7,15,Current
25286,2yw9,12,Current
25287,2ywa,3,Current
25288,2ywb,4,Current
25289,2ywc,4,Current
25290,2ywi,1,Current
25291,2ywl,1,Current
25292,2ywm,4,Current
25293,2ywq,6,Current
25294,2ywv,1,Current
25295,2yww,1,Current
25296,2ywy,3,Current
25297,2yx6,3,Current
25298,2yx9,1,Current
25299,2yxd,1,Current
25300,2yxe,1,Current
25301,2yxg,4,Current
25302,2yxh,1,Current
25303,2yxj,1,Current
25304,2yxo,1,Current
25305,2yxq,2,Current
25306,2yxr,2,Current
25307,2yxt,1,Current
25308,2yxu,1,Current
25309,2yxv,1,Current
25310,2yxw,1,Current
25311,2yxz,2,Current
25312,2yy0,3,Current
25313,2yy2,1,Current
25314,2yy3,2,Current
25315,2yy5,2,Current
25316,2yy6,1,Current
25317,2yy7,1,Current
25318,2yy8,1,Current
25319,2yy9,1,Current
25320,2yyb,1,Current
25321,2yye,1,Current
25322,2yyh,2,Current
25323,2yyn,4,Current
25324,2yyr,1,Current
25325,2yys,1,Current
25326,2yyt,3,Current
25327,2yyu,1,Current
25328,2yyv,1,Current
25329,2yyy,1,Current
25330,2yz1,1,Current
25331,2yz2,1,Current
25332,2yz3,1,Current
25333,2yz5,1,Current
25334,2yz7,10,Current
25335,2yzb,13,Current
25336,2yzc,13,Current
25337,2yzd,13,Current
25338,2yze,13,Current
25339,2yzg,1,Current
25340,2yzh,6,Current
25341,2yzi,1,Current
25342,2yzj,3,Current
25343,2yzk,4,Current
25344,2yzm,1,Current
25345,2yzn,1,Current
25346,2yzo,1,Current
25347,2yzr,2,Current
25348,2yzs,1,Current
25349,2z02,1,Current
25350,2z04,1,Current
25351,2z06,6,Current
25352,2z0a,2,Current
25353,2z0b,7,Current
25354,2z0d,1,Current
25355,2z0e,1,Current
25356,2z0f,1,Current
25357,2z0g,3,Current
25358,2z0i,1,Current
25359,2z0j,8,Current
25360,2z0l,8,Current
25361,2z0p,3,Current
25362,2z0r,13,Current
25363,2z0t,3,Current
25364,2z0u,1,Current
25365,2z0v,1,Current
25366,2z0y,1,Current
25367,2z15,3,Current
25368,2z1b,3,Current
25369,2z1c,2,Current
25370,2z1i,1,Current
25371,2z1k,2,Current
25372,2z1m,4,Current
25373,2z1n,1,Current
25374,2z1o,4,Current
25375,2z1q,1,Current
25376,2z1y,1,Current
25377,2z1z,1,Current
25378,2z20,1,Current
25379,2z21,1,Current
25380,2z22,1,Current
25381,2z24,1,Current
25382,2z25,1,Current
25383,2z26,1,Current
25384,2z27,1,Current
25385,2z28,1,Current
25386,2z29,1,Current
25387,2z2a,1,Current
25388,2z2c,6,Current
25389,2z2e,1,Current
25390,2z2j,1,Current
25391,2z2l,4,Current
25392,2z2m,4,Current
25393,2z2o,3,Current
25394,2z2p,1,Current
25395,2z2r,1,Current
25396,2z2s,9,Current
25397,2z2t,9,Current
25398,2z2y,3,Current
25399,2z30,1,Current
25400,2z31,6,Current
25401,2z32,1,Current
25402,2z34,5,Current
25403,2z35,1,Current
25404,2z36,1,Current
25405,2z37,3,Current
25406,2z39,1,Current
25407,2z3a,24,Current
25408,2z3b,15,Current
25409,2z3f,17,Current
25410,2z3g,6,Current
25411,2z3h,6,Current
25412,2z3i,6,Current
25413,2z3j,6,Current
25414,2z3k,1,Current
25415,2z3l,3,Current
25416,2z3m,1,Current
25417,2z3n,3,Current
25418,2z3o,1,Current
25419,2z3p,1,Current
25420,2z3q,5,Current
25421,2z3r,21,Current
25422,2z3t,3,Current
25423,2z3x,2,Current
25424,2z45,1,Current
25425,2z46,5,Current
25426,2z47,1,Current
25427,2z4b,1,Current
25428,2z4e,9,Current
25429,2z4g,1,Current
25430,2z4h,1,Current
25431,2z4i,1,Current
25432,2z4j,1,Current
25433,2z4o,1,Current
25434,2z4p,5,Current
25435,2z4q,1,Current
25436,2z4r,2,Current
25437,2z4v,1,Current
25438,2z4w,1,Current
25439,2z4x,1,Current
25440,2z4y,1,Current
25441,2z4z,1,Current
25442,2z50,1,Current
25443,2z52,1,Current
25444,2z54,1,Current
25445,2z55,4,Current
25446,2z56,1,Current
25447,2z57,1,Current
25448,2z58,1,Current
25449,2z59,1,Current
25450,2z5b,1,Current
25451,2z5c,6,Current
25452,2z5d,1,Current
25453,2z5e,1,Current
25454,2z5f,1,Current
25455,2z5g,1,Current
25456,2z5h,9,Current
25457,2z5i,7,Current
25458,2z5k,1,Current
25459,2z5m,1,Current
25460,2z5n,1,Current
25461,2z5o,1,Current
25462,2z5s,5,Current
25463,2z5t,5,Current
25464,2z64,1,Current
25465,2z65,2,Current
25466,2z66,4,Current
25467,2z67,5,Current
25468,2z68,1,Current
25469,2z69,2,Current
25470,2z6b,1,Current
25471,2z6c,1,Current
25472,2z6d,1,Current
25473,2z6e,3,Current
25474,2z6i,1,Current
25475,2z6j,1,Current
25476,2z6k,5,Current
25477,2z6m,19,Current
25478,2z6n,1,Current
25479,2z6r,1,Current
25480,2z6w,1,Current
25481,2z6x,9,Current
25482,2z6y,4,Current
25483,2z6z,6,Current
25484,2z71,1,Current
25485,2z73,1,Current
25486,2z76,1,Current
25487,2z77,3,Current
25488,2z78,1,Current
25489,2z79,1,Current
25490,2z7a,2,Current
25491,2z7c,3,Current
25492,2z7e,3,Current
25493,2z7f,1,Current
25494,2z7h,1,Current
25495,2z7i,1,Current
25496,2z7u,1,Current
25497,2z7w,1,Current
25498,2z7x,1,Current
25499,2z7y,1,Current
25500,2z7z,1,Current
25501,2z80,1,Current
25502,2z85,1,Current
25503,2z86,2,Current
25504,2z87,1,Current
25505,2z8a,1,Current
25506,2z8c,1,Current
25507,2z8d,1,Current
25508,2z8e,1,Current
25509,2z8f,1,Current
25510,2z8g,1,Current
25511,2z8i,5,Current
25512,2z8j,5,Current
25513,2z8k,5,Current
25514,2z8m,1,Current
25515,2z8n,1,Current
25516,2z8o,1,Current
25517,2z8q,1,Current
25518,2z8r,1,Current
25519,2z8s,1,Current
25520,2z8u,3,Current
25521,2z8v,3,Current
25522,2z8w,3,Current
25523,2z8y,11,Current
25524,2z90,4,Current
25525,2z91,3,Current
25526,2z92,1,Current
25527,2z93,3,Current
25528,2z95,6,Current
25529,2z9a,1,Current
25530,2z9d,1,Current
25531,2z9h,6,Current
25532,2z9i,4,Current
25533,2z9j,1,Current
25534,2z9k,1,Current
25535,2z9l,1,Current
25536,2z9n,3,Current
25537,2z9o,1,Current
25538,2z9s,10,Current
25539,2z9u,1,Current
25540,2z9v,1,Current
25541,2z9w,1,Current
25542,2z9x,1,Current
25543,2za0,1,Current
25544,2za1,1,Current
25545,2za2,1,Current
25546,2za3,1,Current
25547,2za4,2,Current
25548,2za5,4,Current
25549,2zad,3,Current
25550,2zae,2,Current
25551,2zaf,4,Current
25552,2zag,3,Current
25553,2zah,3,Current
25554,2zai,3,Current
25555,2zak,1,Current
25556,2zal,5,Current
25557,2zat,6,Current
25558,2zav,1,Current
25559,2zay,1,Current
25560,2zb2,1,Current
25561,2zb9,1,Current
25562,2zba,3,Current
25563,2zbb,3,Current
25564,2zbc,8,Current
25565,2zbe,1,Current
25566,2zbi,1,Current
25567,2zbk,7,Current
25568,2zbl,12,Current
25569,2zbo,9,Current
25570,2zbt,5,Current
25571,2zbu,3,Current
25572,2zbv,3,Current
25573,2zbw,1,Current
25574,2zc0,6,Current
25575,2zc2,1,Current
25576,2zc3,4,Current
25577,2zc4,4,Current
25578,2zc5,2,Current
25579,2zc6,2,Current
25580,2zc7,1,Current
25581,2zc8,1,Current
25582,2zc9,2,Current
25583,2zca,1,Current
25584,2zcb,3,Current
25585,2zcc,2,Current
25586,2zcf,1,Current
25587,2zcg,1,Current
25588,2zch,2,Current
25589,2zci,3,Current
25590,2zck,3,Current
25591,2zcl,2,Current
25592,2zcm,1,Current
25593,2zcn,2,Current
25594,2zct,20,Current
25595,2zcy,70,Current
25596,2zcz,5,Current
25597,2zd0,2,Current
25598,2zd1,1,Current
25599,2zd2,1,Current
25600,2zd7,1,Current
25601,2zd9,4,Current
25602,2zda,2,Current
25603,2zdc,3,Current
25604,2zdg,4,Current
25605,2zdh,3,Current
25606,2zdi,2,Current
25607,2zdj,1,Current
25608,2zdo,3,Current
25609,2zdp,1,Current
25610,2zdq,1,Current
25611,2zds,9,Current
25612,2zdv,2,Current
25613,2zdx,1,Current
25614,2zdy,1,Current
25615,2ze2,1,Current
25616,2ze8,2,Current
25617,2zeb,4,Current
25618,2zec,4,Current
25619,2zed,1,Current
25620,2zee,1,Current
25621,2zef,1,Current
25622,2zeg,1,Current
25623,2zeh,1,Current
25624,2zej,1,Current
25625,2zel,1,Current
25626,2zem,1,Current
25627,2zen,1,Current
25628,2zeo,1,Current
25629,2zep,1,Current
25630,2zet,3,Current
25631,2zeu,1,Current
25632,2zev,1,Current
25633,2zew,1,Current
25634,2zey,1,Current
25635,2zez,2,Current
25636,2zf0,2,Current
25637,2zf3,5,Current
25638,2zf4,4,Current
25639,2zf5,1,Current
25640,2zf9,2,Current
25641,2zfa,1,Current
25642,2zfb,1,Current
25643,2zfc,3,Current
25644,2zfd,1,Current
25645,2zff,2,Current
25646,2zfh,6,Current
25647,2zfo,4,Current
25648,2zfp,2,Current
25649,2zfq,2,Current
25650,2zfr,2,Current
25651,2zfu,1,Current
25652,2zfw,4,Current
25653,2zfx,1,Current
25654,2zfz,9,Current
25655,2zg0,2,Current
25656,2zg6,1,Current
25657,2zgb,2,Current
25658,2zgh,1,Current
25659,2zgi,4,Current
25660,2zgj,1,Current
25661,2zgl,1,Current
25662,2zgm,1,Current
25663,2zgn,1,Current
25664,2zgo,1,Current
25665,2zgp,1,Current
25666,2zgq,1,Current
25667,2zgs,1,Current
25668,2zgt,1,Current
25669,2zgu,1,Current
25670,2zgw,1,Current
25671,2zgx,2,Current
25672,2zgy,1,Current
25673,2zgz,1,Current
25674,2zhe,2,Current
25675,2zhf,2,Current
25676,2zhk,1,Current
25677,2zhl,4,Current
25678,2zhm,3,Current
25679,2zho,6,Current
25680,2zhp,1,Current
25681,2zhq,2,Current
25682,2zhr,2,Current
25683,2zhw,2,Current
25684,2zhx,13,Current
25685,2zhy,3,Current
25686,2zhz,3,Current
25687,2zi2,2,Current
25688,2zi3,1,Current
25689,2zi5,3,Current
25690,2zi6,3,Current
25691,2zi7,1,Current
25692,2zi8,1,Current
25693,2zi9,1,Current
25694,2zia,1,Current
25695,2zie,1,Current
25696,2zif,1,Current
25697,2zig,1,Current
25698,2zih,5,Current
25699,2zii,5,Current
25700,2ziq,2,Current
25701,2zir,1,Current
25702,2zis,1,Current
25703,2zit,5,Current
25704,2ziu,1,Current
25705,2ziv,1,Current
25706,2ziw,1,Current
25707,2zix,1,Current
25708,2ziz,6,Current
25709,2zj0,6,Current
25710,2zj1,6,Current
25711,2zjb,1,Current
25712,2zjc,3,Current
25713,2zjd,3,Current
25714,2zjg,1,Current
25715,2zjk,1,Current
25716,2zjp,10,Current
25717,2zjq,9,Current
25718,2zjr,9,Current
25719,2zjs,4,Current
25720,2zjt,1,Current
25721,2zju,5,Current
25722,2zjv,5,Current
25723,2zjz,1,Current
25724,2zk0,1,Current
25725,2zk1,1,Current
25726,2zk2,1,Current
25727,2zk3,1,Current
25728,2zk4,1,Current
25729,2zk5,1,Current
25730,2zk6,1,Current
25731,2zk7,1,Current
25732,2zkg,2,Current
25733,2zkh,1,Current
25734,2zki,10,Current
25735,2zkj,1,Current
25736,2zkn,1,Current
25737,2zko,1,Current
25738,2zkt,1,Current
25739,2zku,3,Current
25740,2zkw,1,Current
25741,2zkx,4,Current
25742,2zky,12,Current
25743,2zkz,3,Current
25744,2zl0,21,Current
25745,2zl1,1,Current
25746,2zl2,21,Current
25747,2zl3,21,Current
25748,2zl4,21,Current
25749,2zl5,1,Current
25750,2zl6,1,Current
25751,2zl7,1,Current
25752,2zl8,1,Current
25753,2zl9,1,Current
25754,2zla,1,Current
25755,2zlc,1,Current
25756,2zld,1,Current
25757,2zle,30,Current
25758,2zlf,1,Current
25759,2zlt,1,Current
25760,2zlu,1,Current
25761,2zlv,1,Current
25762,2zlw,6,Current
25763,2zlx,3,Current
25764,2zm3,2,Current
25765,2zm5,1,Current
25766,2zm6,9,Current
25767,2zme,4,Current
25768,2zmf,1,Current
25769,2zmh,1,Current
25770,2zmi,1,Current
25771,2zmj,1,Current
25772,2zmk,4,Current
25773,2zml,4,Current
25774,2zmn,4,Current
25775,2zmv,1,Current
25776,2zmw,2,Current
25777,2zmx,1,Current
25778,2zmy,1,Current
25779,2zmz,1,Current
25780,2zn9,1,Current
25781,2zne,3,Current
25782,2znh,1,Current
25783,2zni,1,Current
25784,2znj,1,Current
25785,2znk,2,Current
25786,2znl,1,Current
25787,2znm,4,Current
25788,2zno,1,Current
25789,2znp,1,Current
25790,2znq,1,Current
25791,2znv,6,Current
25792,2znw,4,Current
25793,2znx,4,Current
25794,2zny,7,Current
25795,2znz,4,Current
25796,2zo3,2,Current
25797,2zo5,1,Current
25798,2zo9,1,Current
25799,2zoa,1,Current
25800,2zod,1,Current
25801,2zoe,1,Current
25802,2zof,1,Current
25803,2zog,1,Current
25804,2zok,15,Current
25805,2zol,5,Current
25806,2zom,3,Current
25807,2zon,4,Current
25808,2zop,2,Current
25809,2zoq,1,Current
25810,2zos,1,Current
25811,2zot,3,Current
25812,2zou,1,Current
25813,2zow,1,Current
25814,2zoy,1,Current
25815,2zoz,1,Current
25816,2zp0,3,Current
25817,2zp6,3,Current
25818,2zp7,6,Current
25819,2zp8,15,Current
25820,2zp9,22,Current
25821,2zpb,1,Current
